TREAT,AGE,EDUC,BLACK,MARR,NODEGREE,RE74,RE75,U74,U75,EARNINGS
0,37,13,0,1,0,25470.5,30435.5,0,0,32510
0,26,17,0,1,0,25470.5,26854.8,0,0,44331.8
0,49,17,0,1,0,25470.5,26854.8,0,0,29554.5
0,49,17,0,1,0,25470.5,26854.8,0,0,29554.5
0,30,12,0,1,0,25470.5,25959.7,0,0,28076.8
0,37,12,0,0,0,25470.5,25780.6,0,0,22461.4
0,37,12,0,0,0,25470.5,25780.6,0,0,22461.4
0,51,16,0,0,0,25470.5,24169.4,0,0,12708.4
0,31,12,0,1,0,25470.5,23274.2,0,0,22165.9
0,46,12,0,1,0,25470.5,23274.2,0,0,29554.5
0,27,12,0,1,0,25470.5,23095.2,0,0,31032.3
0,24,12,0,1,0,25470.5,22737.1,0,0,25121.4
0,23,12,0,1,0,25470.5,21483.9,0,0,32510
0,44,12,0,1,0,25470.5,21483.9,0,0,25634.1
0,27,12,0,0,0,25470.5,21483.9,0,0,25121.4
0,28,13,0,1,0,25470.5,19693.5,0,0,26599.1
0,25,13,0,1,0,25470.5,18798.4,0,0,23643.6
0,49,12,0,1,0,25470.5,17953.4,0,0,20244.9
0,20,12,0,1,0,25294.1,18798.4,0,0,25121.4
0,26,16,0,1,0,25078.6,30793.5,0,0,36943.2
0,33,16,0,1,0,25078.6,26854.8,0,0,24449
0,35,12,0,1,0,25078.6,26854.8,0,0,29554.5
0,25,16,0,0,0,25078.6,25601.6,0,0,30145.6
0,46,12,0,1,0,25078.6,24169.4,0,0,26780.8
0,26,12,0,1,0,25078.6,23274.2,0,0,26599.1
0,27,17,0,1,0,25078.6,19693.5,0,0,24530.3
0,27,17,0,1,0,25078.6,19693.5,0,0,24530.3
0,32,16,0,1,0,24980.7,25064.5,0,0,26599.1
0,44,12,0,1,0,24882.7,27929,0,0,25121.4
0,35,16,0,1,0,24882.7,24527.4,0,0,36943.2
0,39,17,0,1,0,24823.9,25064.5,0,0,27061.6
0,22,12,0,1,0,24765.1,21594.9,0,0,34320.2
0,29,12,0,1,0,24686.8,27750,0,0,24382.5
0,54,16,0,1,0,24686.8,26854.8,0,0,26451.3
0,54,16,0,1,0,24686.8,26854.8,0,0,26451.3
0,54,16,0,1,0,24686.8,26854.8,0,0,26451.3
0,26,16,0,1,0,24686.8,25422.6,0,0,29554.5
0,44,17,0,1,0,24686.8,23274.2,0,0,23348.1
0,45,12,0,1,0,24686.8,15217.7,0,0,27929
0,48,16,0,1,0,24663.3,18082.3,0,0,25121.4
0,26,16,0,0,0,24490.8,27750,0,0,9605.22
0,22,12,0,1,0,24490.8,26854.8,0,0,25121.4
0,22,13,0,1,0,24490.8,26854.8,0,0,39159.8
0,26,17,0,0,0,24490.8,26854.8,0,0,29702.3
0,30,16,0,1,0,24490.8,26854.8,0,0,38420.9
0,28,16,0,1,0,24490.8,26461,0,0,45809.5
0,29,12,0,1,0,24490.8,25064.5,0,0,28076.8
0,30,12,0,1,0,24490.8,25064.5,0,0,29554.5
0,35,16,0,1,0,24490.8,24169.4,0,0,25638.6
0,35,13,0,1,0,24490.8,23990.3,0,0,22165.9
0,28,13,0,1,0,24490.8,23868.6,0,0,23495.9
0,29,16,0,1,0,24490.8,23453.2,0,0,25860.2
0,35,16,0,0,0,24490.8,21841.9,0,0,24825.8
0,41,12,0,1,0,24490.8,21483.9,0,0,33987.7
0,45,12,0,1,0,24490.8,21483.9,0,0,10639.6
0,25,13,0,1,0,24490.8,18261.3,0,0,0
0,41,12,0,1,0,24490.8,14322.6,0,0,22165.9
0,34,12,0,1,0,24486.9,22200,0,0,22904.8
0,28,12,0,1,0,24383.1,15217.7,0,0,19210.4
0,28,12,0,1,0,24294.9,18261.3,0,0,21427
0,23,12,0,1,0,24099,26854.8,0,0,17437.2
0,36,13,0,1,0,24099,25064.5,0,0,25564.7
0,29,17,0,1,0,24099,24527.4,0,0,23643.6
0,28,14,0,1,0,24099,22379,0,0,27337.9
0,27,17,0,1,0,24099,22200,0,0,25860.2
0,27,16,0,1,0,24099,7161.29,0,0,36204.3
0,40,15,0,1,0,24001,23274.2,0,0,26599.1
0,46,12,0,0,0,23918.7,12532.3,0,0,0
0,31,17,0,1,0,23903.1,25601.6,0,0,27042.4
0,32,12,0,1,0,23903.1,24812.1,0,0,12412.9
0,24,13,0,1,0,23903.1,1790.32,0,0,449.229
0,27,14,0,1,0,23707.1,29540.3,0,0,23200.3
0,29,12,0,1,0,23707.1,26854.8,0,0,28076.8
0,51,12,0,1,0,23707.1,22379,0,0,19411.4
0,37,12,0,1,0,23707.1,22200,0,0,22904.8
0,27,12,0,1,0,23707.1,21483.9,0,0,33987.7
0,31,14,0,1,0,23707.1,20767.7,0,0,23939.2
0,21,12,0,1,0,23511.2,50129,0,0,0
0,49,12,0,1,0,23511.2,35806.5,0,0,23643.6
0,39,17,0,1,0,23511.2,35448.4,0,0,32510
0,28,14,0,1,0,23511.2,32225.8,0,0,36943.2
0,39,12,0,0,0,23511.2,31509.7,0,0,15516.1
0,25,17,0,1,0,23511.2,29003.2,0,0,28076.8
0,30,12,0,1,0,23511.2,28645.2,0,0,32510
0,25,12,0,0,0,23511.2,26854.8,0,0,18176
0,38,12,0,1,0,23511.2,26854.8,0,0,29554.5
0,55,12,0,1,0,23511.2,26854.8,0,0,26599.1
0,55,12,0,1,0,23511.2,26854.8,0,0,26599.1
0,54,12,0,1,0,23511.2,26854.8,0,0,2049.61
0,35,14,0,1,0,23511.2,26496.8,0,0,29554.5
0,35,14,0,1,0,23511.2,26496.8,0,0,29554.5
0,32,16,0,1,0,23511.2,25959.7,0,0,35465.4
0,26,14,0,1,0,23511.2,25780.6,0,0,31032.3
0,30,16,0,1,0,23511.2,25243.5,0,0,27042.4
0,29,13,0,1,0,23511.2,25064.5,0,0,0
0,29,13,0,1,0,23511.2,25064.5,0,0,0
0,32,12,0,1,0,23511.2,25064.5,0,0,26599.1
0,26,12,0,1,0,23511.2,24885.5,0,0,26599.1
0,31,16,0,1,0,23511.2,24706.5,0,0,28963.4
0,23,14,0,1,0,23511.2,24169.4,0,0,31032.3
0,25,13,0,1,0,23511.2,23456.8,0,0,26008
0,48,16,0,1,0,23511.2,23274.2,0,0,39898.6
0,48,16,0,1,0,23511.2,23274.2,0,0,39898.6
0,38,12,0,1,0,23511.2,23274.2,0,0,25121.4
0,22,12,0,1,0,23511.2,23274.2,0,0,26155.8
0,42,16,0,1,0,23511.2,23274.2,0,0,29554.5
0,36,14,0,1,0,23511.2,23274.2,0,0,33248.8
0,55,12,0,1,0,23511.2,22916.1,0,0,17732.7
0,35,16,0,1,0,23511.2,22737.1,0,0,21834.9
0,27,14,0,1,0,23511.2,22558.1,0,0,23531.3
0,28,12,0,1,0,23511.2,22379,0,0,29554.5
0,28,16,0,1,0,23511.2,22379,0,0,27337.9
0,42,17,0,1,0,23511.2,22379,0,0,0
0,42,17,0,1,0,23511.2,22379,0,0,0
0,35,14,0,1,0,23511.2,22379,0,0,22165.9
0,26,14,0,1,0,23511.2,22021,0,0,22165.9
0,24,12,0,1,0,23511.2,21483.9,0,0,23052.5
0,30,16,0,1,0,23511.2,21483.9,0,0,22165.9
0,28,16,0,1,0,23511.2,21483.9,0,0,11821.8
0,45,12,0,1,0,23511.2,21483.9,0,0,0
0,27,13,0,0,0,23511.2,21483.9,0,0,22165.9
0,35,12,0,1,0,23511.2,21483.9,0,0,29554.5
0,54,15,0,1,0,23511.2,21483.9,0,0,59109.1
0,25,12,0,1,0,23511.2,21483.9,0,0,25121.4
0,28,12,0,1,0,23511.2,21483.9,0,0,23643.6
0,31,14,0,1,0,23511.2,21483.9,0,0,27830
0,28,17,0,1,0,23511.2,20946.8,0,0,69453.1
0,34,17,0,1,0,23511.2,20588.7,0,0,23422
0,55,12,0,1,0,23511.2,20588.7,0,0,22165.9
0,23,12,0,1,0,23511.2,19854.7,0,0,18914.9
0,28,12,0,1,0,23511.2,18798.4,0,0,36943.2
0,31,12,0,1,0,23511.2,17903.2,0,0,22165.9
0,38,12,0,1,0,23511.2,16112.9,0,0,30293.4
0,28,12,0,1,0,23511.2,16112.9,0,0,0
0,27,12,0,1,0,23511.2,15038.7,0,0,12738
0,25,13,0,0,0,23511.2,14322.6,0,0,20850.7
0,50,16,0,0,0,23511.2,14322.6,0,0,39974
0,32,12,0,1,0,23511.2,13964.5,0,0,66497.7
0,32,12,0,1,0,23511.2,13785.5,0,0,31032.3
0,25,12,0,1,0,23511.2,11279,0,0,21279.3
0,26,12,0,1,0,23511.2,0,0,1,0
0,26,12,0,1,0,23315.3,26767.1,0,0,27633.5
0,25,12,0,1,0,23119.3,24074.5,0,0,25195.2
0,27,15,0,1,0,23119.3,0,0,1,0
0,23,12,0,1,0,22982.2,24033.3,0,0,14777.3
0,30,16,0,1,0,22923.4,23274.2,0,0,28076.8
0,24,16,0,0,0,22923.4,22379,0,0,26451.3
0,29,17,0,1,0,22923.4,21483.9,0,0,27042.4
0,47,13,0,1,0,22727.5,22558.1,0,0,24382.5
0,27,17,0,1,0,22727.5,22379,0,0,24086.9
0,46,12,0,1,0,22727.5,21841.9,0,0,22904.8
0,26,12,0,1,0,22727.5,21483.9,0,0,26599.1
0,28,12,0,1,0,22727.5,20051.6,0,0,22904.8
0,34,12,0,1,0,22727.5,18619.4,0,0,20688.2
0,22,14,0,1,0,22682.4,24706.5,0,0,20688.2
0,50,16,0,0,0,22629.5,19693.5,0,0,17732.7
0,27,17,0,1,0,22594.3,18261.3,0,0,28815.7
0,23,14,0,1,0,22531.6,33658.1,0,0,26599.1
0,27,16,0,0,0,22531.6,30435.5,0,0,42854.1
0,33,12,0,1,0,22531.6,26496.8,0,0,24973.6
0,31,12,0,1,0,22531.6,25064.5,0,0,29554.5
0,47,12,0,1,0,22531.6,25028.7,0,0,25564.7
0,43,14,0,1,0,22531.6,23274.2,0,0,28520.1
0,20,12,0,1,0,22531.6,23274.2,0,0,24382.5
0,34,12,0,1,0,22531.6,22379,0,0,26599.1
0,26,13,0,1,0,22531.6,22379,0,0,37238.7
0,44,12,0,1,0,22531.6,22379,0,0,23643.6
0,27,16,0,1,0,22531.6,21483.9,0,0,23643.6
0,29,12,0,1,0,22531.6,21483.9,0,0,22165.9
0,41,12,0,1,0,22531.6,20946.8,0,0,22165.9
0,27,15,0,1,0,22531.6,20588.7,0,0,35465.4
0,37,12,0,1,0,22441.4,16385,0,0,23269.8
0,37,12,0,1,0,22441.4,16385,0,0,23269.8
0,25,12,0,1,0,22335.6,24169.4,0,0,31032.3
0,24,16,0,1,0,22335.6,22880.3,0,0,29037.3
0,48,12,0,1,0,22321.9,23881.1,0,0,25399.2
0,50,12,0,1,0,22306.3,27544.1,0,0,26876.9
0,50,12,0,1,0,22306.3,27544.1,0,0,26876.9
0,50,12,0,1,0,22306.3,27544.1,0,0,26876.9
0,27,17,0,1,0,22237.7,22379,0,0,14777.3
0,27,14,0,1,0,22218.1,23306.4,0,0,26599.1
0,27,12,0,0,0,22139.7,25422.6,0,0,61769
0,46,12,0,1,0,22139.7,22622.5,0,0,23643.6
0,23,14,0,0,0,22139.7,18798.4,0,0,41376.3
0,26,13,0,1,0,21953.6,5671.74,0,0,25860.2
0,29,17,0,1,0,21943.8,21752.4,0,0,22165.9
0,27,12,0,1,0,21943.8,20588.7,0,0,18323.8
0,34,12,0,1,0,21943.8,20409.7,0,0,21131.5
0,51,12,0,1,0,21943.8,19156.5,0,0,24382.5
0,24,13,0,1,0,21922.2,24742.3,0,0,35317.7
0,23,12,0,1,0,21865.4,21483.9,0,0,25121.4
0,39,14,0,1,0,21747.9,21841.9,0,0,18619.4
0,23,12,0,0,0,21747.9,11413.3,0,0,2216.59
0,44,13,0,1,0,21679.3,21918.9,0,0,22165.9
0,28,14,0,1,0,21649.9,26854.8,0,0,22165.9
0,23,16,0,1,0,21551.9,35806.5,0,0,44331.8
0,25,17,0,1,0,21551.9,31151.6,0,0,53937
0,22,12,0,1,0,21551.9,26765.3,0,0,35465.4
0,21,12,0,1,0,21551.9,26138.7,0,0,38420.9
0,43,17,0,0,0,21551.9,25959.7,0,0,36943.2
0,23,12,0,1,0,21551.9,25959.7,0,0,58665.7
0,45,12,0,1,0,21551.9,23632.3,0,0,26633.1
0,34,14,0,1,0,21551.9,23274.2,0,0,22165.9
0,29,16,0,1,0,21551.9,23274.2,0,0,23643.6
0,41,17,0,1,0,21551.9,23274.2,0,0,22904.8
0,27,16,0,1,0,21551.9,23274.2,0,0,27633.5
0,25,14,0,1,0,21551.9,22916.1,0,0,31505.1
0,29,16,0,0,0,21551.9,22737.1,0,0,33248.8
0,37,12,0,1,0,21551.9,22379,0,0,24382.5
0,33,12,0,1,0,21551.9,21483.9,0,0,21427
0,26,16,0,1,0,21551.9,21483.9,0,0,29492.5
0,36,12,0,1,0,21551.9,21483.9,0,0,23643.6
0,21,12,0,1,0,21551.9,21483.9,0,0,12534.1
0,23,12,0,1,0,21551.9,21483.9,0,0,26599.1
0,22,14,0,1,0,21551.9,21483.9,0,0,23200.3
0,27,12,0,1,0,21551.9,21120.4,0,0,23052.5
0,29,12,0,1,0,21551.9,20588.7,0,0,19949.3
0,26,16,0,1,0,21551.9,20588.7,0,0,28815.7
0,43,12,0,1,0,21551.9,20588.7,0,0,19210.4
0,48,12,0,1,0,21551.9,20230.6,0,0,0
0,37,12,0,1,0,21551.9,19693.5,0,0,44331.8
0,40,12,0,1,0,21551.9,19693.5,0,0,31032.3
0,31,16,0,1,0,21551.9,18798.4,0,0,23348.1
0,28,16,0,1,0,21551.9,18619.4,0,0,44331.8
0,29,12,0,1,0,21551.9,17008.1,0,0,20688.2
0,19,12,0,1,0,21551.9,15754.8,0,0,19210.4
0,26,12,0,1,0,21551.9,15217.7,0,0,26599.1
0,27,13,0,1,0,21551.9,14322.6,0,0,16255
0,28,12,0,1,0,21551.9,10562.9,0,0,21722.6
0,28,12,0,1,0,21551.9,8366.18,0,0,0
0,42,16,0,1,0,21551.9,0,0,1,41376.3
0,25,12,0,1,0,21512.7,26586.3,0,0,25558.8
0,31,12,0,1,0,21356,15038.7,0,0,35465.4
0,46,17,0,0,0,21258,24094.2,0,0,24787.4
0,26,12,0,1,0,21160.1,24169.4,0,0,21279.3
0,36,14,0,1,0,21160.1,23460.4,0,0,0
0,42,12,0,1,0,21160.1,21483.9,0,0,12232.6
0,31,14,0,1,0,21140.5,20141.1,0,0,19653.8
0,31,14,0,1,0,21140.5,20141.1,0,0,19653.8
0,39,12,0,1,0,21138.5,20366.7,0,0,15049.2
0,25,16,0,1,0,20964.2,24706.5,0,0,26229.6
0,33,16,0,1,0,20964.2,21483.9,0,0,22018.1
0,28,14,0,1,0,20964.2,20588.7,0,0,28446.2
0,27,12,0,0,0,20964.2,18440.3,0,0,23348.1
0,44,12,0,1,0,20895.6,12174.2,0,0,20963
0,24,12,0,1,0,20768.2,23274.2,0,0,27485.7
0,42,16,0,1,0,20768.2,19693.5,0,0,22165.9
0,25,14,0,0,0,20768.2,14322.6,0,0,17437.2
0,29,12,0,1,0,20768.2,0,0,1,44331.8
0,25,15,0,0,0,20738.8,21483.9,0,0,39012
0,31,13,0,1,0,20572.3,33658.1,0,0,31032.3
0,32,13,0,1,0,20572.3,25064.5,0,0,7388.63
0,40,12,0,1,0,20572.3,24772.7,0,0,32586.8
0,40,12,0,1,0,20572.3,24772.7,0,0,32586.8
0,41,12,0,1,0,20572.3,21483.9,0,0,25310.5
0,24,12,0,1,0,20572.3,20767.7,0,0,22165.9
0,25,12,0,1,0,20572.3,20588.7,0,0,22461.4
0,52,12,0,1,0,20572.3,18977.4,0,0,20688.2
0,26,17,0,1,0,20572.3,18977.4,0,0,35465.4
0,28,16,0,1,0,20572.3,18798.4,0,0,22165.9
0,26,15,0,1,0,20572.3,18798.4,0,0,23643.6
0,31,13,0,1,0,20572.3,18798.4,0,0,29554.5
0,27,16,0,1,0,20572.3,18619.4,0,0,88663.6
0,27,12,0,1,0,20572.3,17545.2,0,0,24530.3
0,24,14,0,0,0,20572.3,11637.1,0,0,12412.9
0,33,12,0,1,0,20503.7,21483.9,0,0,20688.2
0,26,12,0,1,0,20376.4,20946.8,0,0,22165.9
0,20,12,0,1,0,20376.4,18655.2,0,0,16993.9
0,28,12,0,1,0,20376.4,17903.2,0,0,32510
0,53,16,0,1,0,20343.1,20112.5,0,0,19930.1
0,24,16,0,1,0,20200,17903.2,0,0,42854.1
0,27,17,0,1,0,20180.4,21578.8,0,0,28520.1
0,25,17,0,1,0,20180.4,21036.3,0,0,22904.8
0,40,12,0,1,0,20180.4,19693.5,0,0,17732.7
0,24,12,0,1,0,20180.4,19693.5,0,0,29554.5
0,42,12,0,1,0,20180.4,17455.6,0,0,0
0,30,12,0,1,0,20180.4,15754.8,0,0,33987.7
0,24,14,0,1,0,20141.3,0,0,1,0
0,21,12,0,1,0,20068.8,21215.3,0,0,56892.5
0,18,12,0,1,0,19984.5,23274.2,0,0,26599.1
0,28,14,0,1,0,19984.5,12532.3,0,0,31032.3
0,35,13,0,1,0,19788.6,21269,0,0,14777.3
0,27,13,0,1,0,19735.7,20051.6,0,0,36943.2
0,22,14,0,1,0,19727.9,20141.1,0,0,22284.1
0,24,12,0,1,0,19706.3,6624.19,0,0,25121.4
0,25,12,0,1,0,19641.6,8736.77,0,0,23643.6
0,26,15,0,1,0,19596.6,19335.5,0,0,23643.6
0,35,17,0,1,0,19592.7,44758.1,0,0,36943.2
0,46,12,0,0,0,19592.7,25064.5,0,0,29554.5
0,37,17,0,0,0,19592.7,23005.6,0,0,22165.9
0,43,12,0,1,0,19592.7,21739.9,0,0,29338.8
0,43,12,0,1,0,19592.7,21739.9,0,0,29338.8
0,32,12,0,1,0,19592.7,21483.9,0,0,29554.5
0,30,12,0,1,0,19592.7,21483.9,0,0,29554.5
0,28,16,0,1,0,19592.7,21483.9,0,0,32510
0,23,13,0,1,0,19592.7,21483.9,0,0,21279.3
0,23,12,0,1,0,19592.7,21483.9,0,0,20688.2
0,31,12,0,1,0,19592.7,21483.9,0,0,25121.4
0,43,12,0,1,0,19592.7,21483.9,0,0,22165.9
0,43,12,0,1,0,19592.7,21483.9,0,0,22165.9
0,30,12,0,1,0,19592.7,21483.9,0,0,23348.1
0,23,12,0,1,0,19592.7,21215.3,0,0,24884.9
0,26,12,0,1,0,19592.7,21125.8,0,0,21982.7
0,22,12,0,1,0,19592.7,19693.5,0,0,17732.7
0,33,12,0,0,0,19592.7,19693.5,0,0,13299.5
0,35,12,0,1,0,19592.7,19693.5,0,0,22535.3
0,40,12,0,1,0,19592.7,19335.5,0,0,21279.3
0,33,16,0,1,0,19592.7,19335.5,0,0,26599.1
0,52,15,0,1,0,19592.7,18798.4,0,0,17437.2
0,20,12,0,1,0,19592.7,18798.4,0,0,17732.7
0,27,12,0,1,0,19592.7,18082.3,0,0,32657.8
0,31,16,0,1,0,19592.7,17903.2,0,0,17732.7
0,23,12,0,1,0,19592.7,17903.2,0,0,16255
0,24,16,0,0,0,19592.7,17903.2,0,0,16993.9
0,22,12,0,1,0,19592.7,17903.2,0,0,23643.6
0,25,16,0,1,0,19592.7,17903.2,0,0,25712.4
0,44,12,0,1,0,19592.7,17187.1,0,0,15368.4
0,24,13,0,1,0,19592.7,17187.1,0,0,22313.7
0,33,12,0,1,0,19592.7,17008.1,0,0,25015
0,27,15,0,1,0,19592.7,14859.7,0,0,23643.6
0,38,12,0,1,0,19592.7,13964.5,0,0,16286
0,45,14,0,1,0,19592.7,13606.5,0,0,17732.7
0,24,16,0,1,0,19592.7,12890.3,0,0,31032.3
0,21,12,0,1,0,19592.7,12532.3,0,0,17732.7
0,27,16,0,1,0,19592.7,12532.3,0,0,17720.9
0,26,13,0,1,0,19592.7,0,0,1,23643.6
0,50,16,0,0,0,19592.7,0,0,1,23643.6
0,26,16,0,1,0,19396.7,25780.6,0,0,25564.7
0,23,13,0,1,0,19396.7,17903.2,0,0,31032.3
0,23,12,0,1,0,19396.7,12532.3,0,0,0
0,23,12,0,1,0,19396.7,12532.3,0,0,25121.4
0,33,17,0,0,0,19396.7,0,0,1,1539.79
0,46,12,0,1,0,19394.8,19201.2,0,0,20431
0,28,12,0,1,0,19298.8,0,0,1,29554.5
0,22,14,0,1,0,19279.2,17616.8,0,0,17289.4
0,26,12,0,1,0,19263.5,13024.6,0,0,24627.8
0,25,16,0,1,0,19200.8,22558.1,0,0,33396.6
0,29,14,0,1,0,19200.8,21483.9,0,0,23052.5
0,27,12,0,0,0,19200.8,19514.5,0,0,23643.6
0,27,16,0,1,0,19200.8,17688.4,0,0,0
0,26,13,0,1,0,19200.8,14680.6,0,0,18471.6
0,23,12,0,1,0,19097,20683.6,0,0,16993.9
0,26,12,0,1,0,19055.8,0,0,1,13299.5
0,37,12,0,1,0,19016.6,20893.1,0,0,16993.9
0,26,16,0,1,0,19004.9,16112.9,0,0,26599.1
0,27,12,0,1,0,18924.6,11995.2,0,0,22165.9
0,42,12,0,1,0,18879.5,17008.1,0,0,19210.4
0,24,12,0,1,0,18809,18798.4,0,0,23052.5
0,24,12,0,1,0,18809,17903.2,0,0,18323.8
0,27,16,0,1,0,18809,17903.2,0,0,18471.6
0,43,12,0,1,0,18809,17903.2,0,0,26155.8
0,27,12,0,1,0,18809,17187.1,0,0,19506
0,33,12,0,0,0,18809,16028.8,0,0,17502.2
0,23,14,0,1,0,18722.8,21662.9,0,0,28076.8
0,26,12,0,1,0,18677.7,18261.3,0,0,24973.6
0,23,12,0,0,0,18613,23274.2,0,0,32953.3
0,37,12,0,1,0,18613,21483.9,0,0,23052.5
0,26,14,0,1,0,18613,19693.5,0,0,28076.8
0,35,14,0,1,0,18613,19693.5,0,0,22424.5
0,47,17,0,1,0,18613,10025.8,0,0,35465.4
0,31,12,0,1,0,18593.4,14814.9,0,0,16255
0,21,12,0,1,0,18417.1,19693.5,0,0,28224.6
0,27,16,0,1,0,18417.1,18798.4,0,0,25860.2
0,40,12,0,1,0,18417.1,17545.2,0,0,17289.4
0,33,12,0,1,0,18417.1,14412.1,0,0,20688.2
0,33,12,0,1,0,18417.1,12890.3,0,0,20688.2
0,21,13,0,1,0,18417.1,8951.61,0,0,27337.9
0,26,16,0,1,0,18221.2,22379,0,0,18471.6
0,49,13,0,1,0,18221.2,17903.2,0,0,17732.7
0,26,16,0,1,0,18025.3,23274.2,0,0,28076.8
0,26,16,0,1,0,18025.3,19872.6,0,0,20983.7
0,54,12,0,1,0,18025.3,18798.4,0,0,23643.6
0,25,14,0,1,0,17939,14322.6,0,0,9974.65
0,28,13,0,1,0,17876.4,15396.8,0,0,22452.6
0,21,12,0,0,0,17829.3,12945.8,0,0,26599.1
0,28,12,0,1,0,17829.3,11100,0,0,20688.2
0,28,12,0,0,0,17829.3,5012.9,0,0,16240.2
0,22,12,0,1,0,17703.9,12532.3,0,0,20688.2
0,43,12,0,1,0,17633.4,26854.8,0,0,28076.8
0,43,12,0,1,0,17633.4,26854.8,0,0,28076.8
0,31,13,0,1,0,17633.4,25064.5,0,0,23643.6
0,23,12,0,1,0,17633.4,21546.5,0,0,4433.18
0,24,12,0,1,0,17633.4,19693.5,0,0,11526.3
0,55,14,0,1,0,17633.4,19693.5,0,0,2068.82
0,22,12,0,1,0,17633.4,19693.5,0,0,23643.6
0,45,12,0,1,0,17633.4,18798.4,0,0,19949.3
0,24,12,0,1,0,17633.4,18750,0,0,32510
0,24,12,0,1,0,17633.4,18440.3,0,0,19949.3
0,34,14,0,1,0,17633.4,17903.2,0,0,8866.36
0,33,12,0,1,0,17633.4,17903.2,0,0,15811.7
0,22,12,0,1,0,17633.4,17903.2,0,0,14777.3
0,55,16,0,1,0,17633.4,17903.2,0,0,22165.9
0,29,14,0,1,0,17633.4,17187.1,0,0,19699.6
0,25,15,0,1,0,17633.4,16112.9,0,0,18619.4
0,26,12,0,1,0,17633.4,16112.9,0,0,25121.4
0,28,16,0,1,0,17633.4,16112.9,0,0,22165.9
0,53,12,0,1,0,17633.4,16112.9,0,0,19210.4
0,20,12,0,1,0,17633.4,15217.7,0,0,28815.7
0,24,12,0,1,0,17633.4,4848.19,0,0,22165.9
0,34,12,0,1,0,17633.4,0,0,1,0
0,23,12,0,1,0,17633.4,0,0,1,23643.6
0,24,12,0,1,0,17437.5,22379,0,0,16255
0,30,16,0,1,0,17437.5,17867.4,0,0,15516.1
0,23,12,0,1,0,17437.5,12532.3,0,0,21427
0,20,15,0,1,0,17437.5,8056.45,0,0,18471.6
0,26,14,0,1,0,17437.5,7161.29,0,0,14771.4
0,27,16,0,1,0,17241.5,24885.5,0,0,22165.9
0,26,14,0,1,0,17241.5,20588.7,0,0,24530.3
0,29,12,0,1,0,17241.5,19686.4,0,0,33544.4
0,46,13,0,1,0,17241.5,15754.8,0,0,14777.3
0,45,12,0,1,0,17104.4,16381.5,0,0,18176
0,26,14,0,1,0,17045.6,25064.5,0,0,38716.4
0,23,15,0,1,0,16955.5,20844.7,0,0,25514.4
0,24,12,0,1,0,16885,9311.47,0,0,23080.6
0,21,14,0,0,0,16849.7,19693.5,0,0,35465.4
0,51,12,0,1,0,16849.7,19693.5,0,0,17732.7
0,24,12,0,1,0,16849.7,18619.4,0,0,25121.4
0,30,12,0,1,0,16849.7,17366.1,0,0,18978.4
0,21,12,0,1,0,16849.7,15396.8,0,0,0
0,28,14,0,0,0,16849.7,12174.2,0,0,1921.04
0,26,16,0,1,0,16653.8,24706.5,0,0,29554.5
0,26,12,0,0,0,16653.8,23274.2,0,0,2955.45
0,27,15,0,0,0,16653.8,23274.2,0,0,23643.6
0,22,16,0,0,0,16653.8,22737.1,0,0,37682
0,22,12,0,1,0,16653.8,19693.5,0,0,26008
0,34,12,0,1,0,16653.8,19532.4,0,0,16255
0,26,12,0,1,0,16653.8,17903.2,0,0,17732.7
0,21,12,0,0,0,16653.8,17903.2,0,0,19210.4
0,30,14,0,1,0,16653.8,17545.2,0,0,0
0,55,12,0,1,0,16653.8,17545.2,0,0,16255
0,24,17,0,1,0,16653.8,16650,0,0,20688.2
0,29,17,0,1,0,16653.8,16112.9,0,0,17732.7
0,38,14,0,1,0,16653.8,16112.9,0,0,19506
0,28,16,0,1,0,16653.8,15396.8,0,0,17437.2
0,23,15,0,1,0,16653.8,13427.4,0,0,16993.9
0,25,12,0,1,0,16653.8,12181.4,0,0,17732.7
0,26,13,0,0,0,16653.8,3580.65,0,0,8866.36
0,20,12,0,0,0,16497,19604,0,0,19653.8
0,23,16,0,1,0,16457.8,21483.9,0,0,18471.6
0,26,16,0,1,0,16457.8,21483.9,0,0,40637.5
0,34,12,0,1,0,16457.8,16829,0,0,20688.2
0,30,12,0,1,0,16457.8,16650,0,0,19949.3
0,44,12,0,1,0,16457.8,16112.9,0,0,17289.4
0,30,12,0,0,0,16457.8,14680.6,0,0,15146.7
0,24,12,0,1,0,16457.8,8951.61,0,0,21870.4
0,28,12,0,1,0,16393.2,13298.5,0,0,0
0,21,12,0,1,0,16307,18529.8,0,0,11969.6
0,22,12,0,0,0,16230.6,9846.77,0,0,2955.45
0,21,12,0,1,0,16066,20588.7,0,0,28815.7
0,23,16,0,1,0,16066,16829,0,0,20688.2
0,25,14,0,1,0,16066,15217.7,0,0,18471.6
0,31,12,0,1,0,16066,15038.7,0,0,17732.7
0,23,12,0,1,0,16066,4833.87,0,0,25564.7
0,36,17,0,0,0,16015,30793.5,0,0,29584.1
0,43,12,0,1,0,15989.6,14322.6,0,0,14777.3
0,21,12,0,1,0,15987.6,16291.9,0,0,14481.7
0,21,13,0,1,0,15960.2,21483.9,0,0,14777.3
0,36,12,0,1,0,15874,12727.4,0,0,17444.6
0,22,13,0,1,0,15870.1,15826.5,0,0,35465.4
0,29,12,0,1,0,15678.1,17487.9,0,0,10196.3
